show_uri	show_name	show_description	publisher	language	rss_link	episode_uri	episode_name	episode_description	duration	show_filename_prefix	episode_filename_prefix
spotify:show:3yug4kwkuzzHOAdMe4ecpv	Power Through the 4th Whistle Roller Derby Podcast	A podcast for those striving to become better athletes, teammates, leaders, and human beings. Leadership, mindset, and current events in the world of roller derby!  www.facebook.com/powerthru4thwhistle. Instagram/Twitter: @Power4thWhistle E-mail power4thwhistle@gmail.com  Want to know how you can support the podcast?  We now have a Patreon page! https://www.patreon.com/power4thwhistle  We have a store with fun roller derby derby designs for everyone at https://power4thwhistle.threadless.com. You can choose from all kinds of tees, tanks, hoodies, and accessories in any color. Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	Jackie Bauer	['en']	https://anchor.fm/s/5a2d4d8/podcast/rss	spotify:episode:1QzCkaBXiOO5bbOx2LgJ6d	058 - Bracket Predictions for Winston-Salem International WFTDA Playoffs!	PLAYOFF SEASON continues!! This week, I called up my announcing friend, Token Red Shirt from Ottawa Valley Roller Derby to help out with bracket predictions. We have researched and compiled data from the 2019 season and are ready to fill out our brackets together! We tell you all about the seasons these 12 teams have had this year, players to watch, and if you want a preview of what to expect, we picked a game that is available for streaming for each team that really shows what they're about and what they can do in a close match up. These playoffs will determine who go on to Championships in Montreal and compete for the Hydra Trophy! Fill out YOUR bracket now at: https://derbyontoast.com/wftda-bracket-challenge Buy your watch pass for the weekend: https://wftda.tv/watch-pass/  Follow Token Red Shirt on Facebook to find out more about his video streaming fundraiser: https://www.facebook.com/TokenRedshirt/ or on the Twitters @TokenRedshirt  Visit our sponsor, Bout Betties at https://boutbetties.com/.  Subscribe today using our podcast’s promo code POWER10 for 10% off your first pack! Want to know how you can support the podcast? Visit our derby clothing design store at https://power4thwhistle.threadless.com. Follow our Facebook page at: www.facebook.com/powerthru4thwhistle. Find us on Twitter: @Power4thWhistle and Instagram: @Power4thwhistle Have a question? Want to sponsor the podcast? E-mail power4thwhistle@gmail.com.  ---   Send in a voice message: https://anchor.fm/power-through-the-4th-whistle/message Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	45.99253333333333	show_3yug4kwkuzzHOAdMe4ecpv	1QzCkaBXiOO5bbOx2LgJ6d
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:1RgBBMPu0IeEYlXaQDnaos	Episode 184: The Human Mind Is Addicted To Novelty! What are YOU Doing to Stand Out?	I just got back from a Marketing Cruise with some amazing people who have incredible online businesses. I share some great takeaways in this episode... Connect with Daniel Den https://www.facebook.com/DanielDenOficial Connect with Rick  FREE TRIAL of Click Funnels   ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	9.300466666666667	show_2rPPvOAqUPSB6TqezjVjm5	1RgBBMPu0IeEYlXaQDnaos
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:1S4UCQBhrhcu2d5IwqpzrT	Octopus Alone 🐙	...after some time, she began thinking about the lively reef, with its graceful anemones and slinking sea snakes.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	13.319733333333335	show_6r0bfT6lOLqDMh9ujnT1BW	1S4UCQBhrhcu2d5IwqpzrT
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:1SPufQmOjBCPOJubLemS6P	We're All Mental - World Mental Health Day, 2019	"Here are stories about mental health experiences from the Sweathead Facebook community. Ben Breier, Julia Vanderput, Abbey Gaunt, and Mariana Cotlear step up and share their minds with us. A huge thanks to them.  You can read Ben's Medium article here: https://medium.com/@misterdisco  For more strategy talk: 1. Newsletter: http://www.markpollard.net/email-newsletter/ 2. Instagram: http://www.instagram.com/markpollard 3. Twitter: http://www.twitter.com/markpollard 4. Facebook - join 7,000+ strategists: http://www.sweathead.co The Kickstarter for ""Strategy Is Your Words"" launches November 5th. "	53.26038333333333	show_2Vh5jVI1EdMDeHs3N8XoME	1SPufQmOjBCPOJubLemS6P
spotify:show:5rlxB3eLnxgYzXFG8jKfel	Church ALIVE	Reaching, Teaching, and Empowering people to impact their generation for Christ	Church Alive	['en']	https://anchor.fm/s/7308188/podcast/rss	spotify:episode:1Sng4m336ksbxentvuzAzc	"Leadership Podcast with Anthony Fleming. ""Leading with a spirit of Breakthrough."" "	Did you know God has a path for you life that leads to the best version of you and the best version of your life for 2020? On this month's episode of Leadership, Pastor Anthony Fleming discuss the local church, culture, and what it means to live with a spirit of Breakthrough! Tune in for great conversation! Welcome to church Alive Leadership Podcast. Stay Connected Website: http://churchalive.tv Instagram: http://instagram.com/churchalivenj Facebook: https://www.facebook.com/ChurchALIVEnj 	28.07815	show_5rlxB3eLnxgYzXFG8jKfel	1Sng4m336ksbxentvuzAzc
spotify:show:2Mkrfx6HroyJiFjCnSRkOF	Meridian Magazine--Come Follow Me Latter-day Saint Podcast	Each week Meridian Magazine’s founders, Scot and Maurine Proctor, will be giving a 30-minute podcast on the “Come, Follow Me” curriculum for the week. This is so you can listen with your scriptures in hand, or while you are about life’s many other duties. If you want some thoughts about teaching your family or in Church lessons, this can be a place to turn. If you live alone, let us study with you.	Scot Facer Proctor	['en-US']	https://anchor.fm/s/856450c/podcast/rss	spotify:episode:1SuDO8PpHWw90C5EkQvnjc	"Come Follow Me Podcast 16 “What Shall I Do to Inherit Eternal Life?"" -- Matthew 18; Luke 10"	April 22-28 The Lord often requires us to do things that we think sound impossible. Forgive seventy times seven? This does not mean 490 times, but boundless forgiveness, that we travel with forgiveness for those who have wronged us. Forgiveness is not always easy, especially when we have been deeply hurt or wronged or if we live in a situation where we are poorly treated continually, but the Lord’s command to forgive is one that can free and heal our hearts and cultivate boundless love for our neighbors. 	33.53686666666667	show_2Mkrfx6HroyJiFjCnSRkOF	1SuDO8PpHWw90C5EkQvnjc
spotify:show:1ZKHflAANeLU5C4XZ1Aa2O	Bucking Stock News	Bucking Stock News brings you the latest in news and updates on programs, sires, dams, event info and results from within the bucking stock industry. Follow along and never miss out!	Kyle Lippincott	['en']	https://anchor.fm/s/83a92d0/podcast/rss	spotify:episode:1TNdMblHeLWwhbj9pYi8B2	BSN Episode 9: Todd McClure	Bucking Stock News talks to former NFL starting center for the Atlanta Falcons, Todd McClure. Listen to his background in football and what then led in to the bucking bull industry. Todd and the 6M Ranch have raised some great bulls and have a lot of neat things going on! 	45.23905	show_1ZKHflAANeLU5C4XZ1Aa2O	1TNdMblHeLWwhbj9pYi8B2
spotify:show:2Mkrfx6HroyJiFjCnSRkOF	Meridian Magazine--Come Follow Me Latter-day Saint Podcast	Each week Meridian Magazine’s founders, Scot and Maurine Proctor, will be giving a 30-minute podcast on the “Come, Follow Me” curriculum for the week. This is so you can listen with your scriptures in hand, or while you are about life’s many other duties. If you want some thoughts about teaching your family or in Church lessons, this can be a place to turn. If you live alone, let us study with you.	Scot Facer Proctor	['en-US']	https://anchor.fm/s/856450c/podcast/rss	spotify:episode:1Uv30uHn2oq7DGRywyZ1rN	Come Follow Me Podcast 13 “Be Not Afraid” -- Matthew 14-15; Mark 6-7; John 5-6	March 25-31 Not all of the moments and sayings in the life of Jesus can we read as a sequence of events. We have stories and sayings that we can’t always connect. But in today’s study we can see things in sequence, which adds meaning to the story. This includes the feeding of the 5,000, the rescue of the apostles while they are struggling against great winds on the Sea of Galilee, and the Bread of Life speech which motivated many of Jesus’s followers to desert Him. 	27.71635	show_2Mkrfx6HroyJiFjCnSRkOF	1Uv30uHn2oq7DGRywyZ1rN
spotify:show:6CodmnLnIHc3MpzOOC92ml	The Facebook Marketing Ninja 	After delivering seminars all over the world, I realized how unique the knowledge I have really is. So I decided to share my ability, to help people become successful in what I view to be the greatest marketing era in humanity’s history.  I’ve built several million-dollar businesses. It can be done. Now I want to show you how.  Stay tuned for tools and strategies you can use right now to build your brands and increase revenue!	Manuel Suarez 	['en']	https://anchor.fm/s/1596d4c/podcast/rss	spotify:episode:1Vw4NfoEt0cxPedxhJKKNF	Quantity or Quality of Content on Social Media - What Should I do?	I hope you enjoy the podcast! Do the FREE Facebook Ads mini-courses here: manuelsuarez.com/minicourses I’m putting out a lot of great content every single day. Be sure to follow me on your favorite platforms! Here are the links: Facebook: www.facebook.com/theninjamarketer Messenger Channel: www.m.me/theninjamarketer Instagram: www.instagram.com/mrmanuelsuarez LinkedIn: www.linkedin.com/in/mrmanuelsuarez YouTube: youtube.com/c/TheFacebookNinjaMarketer 	40.12161666666667	show_6CodmnLnIHc3MpzOOC92ml	1Vw4NfoEt0cxPedxhJKKNF
spotify:show:76bHN0zmR0ixLaledqBWrD	Centre Pass Podcast	The Centre Pass Podcast is a weekly netball podcast dedicated to the Suncorp Super Netball League, recapping each round as well as covering international competition.	Centre Pass Podcast	['en-AU']	https://anchor.fm/s/a8efc10/podcast/rss	spotify:episode:1W2qUiIU7pryqC1VZsfuAI	Centre Pass Podcast - Round 12 - Magpies keep finals hopes alive & where to now for the Firebirds?	We're back for Round 12 of the Suncorp Super Netball season, join Jarrad Gardner, Steph Smarelli, Taylah Melki and Sophie Taylor to discuss all the action including an impressive performance from the Thunderbirds, a strong Swifts win and the Magpies keeping their finals chances alive with a big away win. 	50.66206666666667	show_76bHN0zmR0ixLaledqBWrD	1W2qUiIU7pryqC1VZsfuAI
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:1XGboOt0UEFQtQsCovSetG	"Fighting Words - The Introduction To ""Strategy Is Your Words"" (NOW WITH NEW WORDS)"	"I wanted to re-record the introduction to my book ""Strategy Is Your Words"" after making a few changes and because the sound wasn't great six months ago. I'm launching the book as a Kickstarter on November 5, 2019. I'd love your support - even if it's just telling every single person you know about it. Joking. But not joking.  Let me know what you think. I think I'm happy with it which is a very unusual thing for a writer to feel.   You can subscribe to my newsletter for launch details: https://www.markpollard.net/email-newsletter/ You can also follow the adventures on Instagram: http://www.instagram.com/markpollard And Twitter: http://www.twitter.com/markpollard   "	22.497816666666665	show_2Vh5jVI1EdMDeHs3N8XoME	1XGboOt0UEFQtQsCovSetG
spotify:show:22jqRD61y51WewOLvmHxfX	The Undecided Gen-Z	Two messy gen-z's discuss life as young people, while tackling issues concerning the world and this generation, and navigating the time where teenage life meets borderline adulthood.	Theo McCoy & Ally Malcolm	['en']	https://anchor.fm/s/9294a24/podcast/rss	spotify:episode:1XgTQnRlfJ0zpDdg2DccbR	Abortion, Voting & Moving Out Alone	On today's ep... We have the big abortion debate, and things get steamy... We also talk voting for the first time, moving out and banning refugees. Ally's moved into a creepy house alone, and is also having friend issues... should she get rid of all her friends and start afresh? We also answer questions about shooting your shot and connecting with past friends. DM us your questions: @theundecidedgenz or email us: theundecidedgenz@gmail.com Follow Theo: @the0dore Follow Ally: @ally_malcolm 	46.92288333333333	show_22jqRD61y51WewOLvmHxfX	1XgTQnRlfJ0zpDdg2DccbR
